gene,Locus,Locus name,Symbol,Gene activity,Description,Chromosome,Arm,Available
Solyc09g076057,None,None,None,None,None,None,None,#
Solyc09g082050,None,None,None,None,None,None,None,#
Solyc09g082060,None,None,None,None,None,None,None,#
Solyc09g082080,None,None,None,None,None,None,None,#
Solyc09g082090,None,None,None,None,None,None,None,#
Solyc09g082100,None,None,None,None,None,None,None,#
Solyc09g082110,None,None,None,None,None,None,None,#
Solyc09g082115,None,None,None,None,None,None,None,#
Solyc09g082130,None,None,None,None,None,None,None,#
Solyc09g082140,None,None,None,None,None,None,None,#
Solyc09g082150,None,None,None,None,None,None,None,#
Solyc09g082160,None,None,None,None,None,None,None,#
Solyc09g082170,None,None,None,None,None,None,None,#
Solyc09g082180,None,None,None,None,None,None,None,#
Solyc09g082190,None,None,None,None,None,None,None,#
Solyc09g082200,None,None,None,None,None,None,None,#
Solyc09g082210,None,None,None,None,None,None,None,#
Solyc09g082220,None,None,None,None,None,None,None,#
Solyc09g082230,None,None,None,None,None,None,None,#
Solyc09g082240,None,None,None,None,None,None,None,#
Solyc09g082250,None,None,None,None,None,None,None,#
Solyc09g082260,None,None,None,None,None,None,None,#
Solyc09g082270,None,None,None,None,None,None,None,#
Solyc09g082280,None,None,None,None,None,None,None,#
Solyc09g082290,None,None,None,None,None,None,None,#
Solyc09g082300,None,None,None,None,None,None,None,#
Solyc09g082310,None,None,None,None,None,None,None,#
Solyc09g082320,None,None,None,None,None,None,None,#
Solyc09g082330,None,None,None,None,None,None,None,#
Solyc09g082340,None,None,None,None,None,None,None,#
Solyc09g082360,None,None,None,None,None,None,None,#
Solyc09g082370,None,None,None,None,None,None,None,#
Solyc09g082380,None,None,None,None,None,None,None,#
Solyc09g082390,None,None,None,None,None,None,None,#
Solyc09g150156,None,None,None,None,None,None,None,#
Solyc09g082400,None,None,None,None,None,None,None,#
Solyc09g082420,None,None,None,None,None,None,None,#
Solyc09g082430,None,None,None,None,None,None,None,#
Solyc09g082440,None,None,None,None,None,None,None,#
Solyc09g082450,None,None,None,None,None,None,None,#
Solyc09g082460,None,None,None,None,None,None,None,#
Solyc09g082470,None,None,None,None,None,None,None,#
Solyc09g082480,None,None,None,None,None,None,None,#
Solyc09g082490,None,None,None,None,None,None,None,#
Solyc09g082500,None,None,None,None,None,None,None,#
Solyc09g082510,None,None,None,None,None,None,None,#
Solyc09g082520,None,None,None,None,None,None,None,#
Solyc09g082530,None,None,None,None,None,None,None,#
Solyc09g082540,None,None,None,None,None,None,None,#
Solyc09g082550,None,None,None,None,None,None,None,#
Solyc09g082560,None,None,None,None,None,None,None,#
Solyc09g082570,None,None,None,None,None,None,None,#
Solyc09g082580,None,None,None,None,None,None,None,#
Solyc09g082590,None,None,None,None,None,None,None,#
Solyc09g082600,None,None,None,None,None,None,None,#
Solyc09g082610,None,None,None,None,None,None,None,#
Solyc09g082620,None,None,None,None,None,None,None,#
Solyc09g082630,None,None,None,None,None,None,None,#
Solyc09g082640,None,None,None,None,None,None,None,#
Solyc09g082650,None,None,None,None,None,None,None,#
Solyc09g082660,None,None,None,None,None,None,None,#
Solyc09g082670,None,None,None,None,None,None,None,#
Solyc09g082680,None,None,None,None,None,None,None,#
Solyc09g082690,None,None,None,None,None,None,None,#
Solyc09g082700,None,None,None,None,None,None,None,#
Solyc09g082710,None,None,None,None,None,None,None,#
Solyc09g082720,None,None,None,None,None,None,None,#
Solyc09g082730,None,None,None,None,None,None,None,#
Solyc09g082740,None,None,None,None,None,None,None,#
Solyc09g082750,None,None,None,None,None,None,None,#
Solyc09g082760,None,None,None,None,None,None,None,#
Solyc09g082770,None,None,None,None,None,None,None,#
Solyc09g082780,None,None,None,None,None,None,None,#
Solyc09g082790,None,None,None,None,None,None,None,#
Solyc09g082800,None,None,None,None,None,None,None,#
Solyc09g082820,None,None,None,None,None,None,None,#
Solyc09g082830,None,None,None,None,None,None,None,#
Solyc09g082840,None,None,None,None,None,None,None,#
Solyc09g082845,None,None,None,None,None,None,None,#
Solyc09g082850,None,None,None,None,None,None,None,#
Solyc09g082855,None,None,None,None,None,None,None,#
Solyc09g082860,None,None,None,None,None,None,None,#
Solyc09g082870,None,None,None,None,None,None,None,#
Solyc09g082890,None,None,None,None,None,None,None,#
Solyc09g082900,None,None,None,None,None,None,None,#
Solyc09g098610,None,None,None,None,None,None,None,#
Solyc09g082910,None,None,None,None,None,None,None,#
Solyc09g082920,None,None,None,None,None,None,None,#
Solyc09g082930,None,None,None,None,None,None,None,#
Solyc09g082940,None,None,None,None,None,None,None,#
Solyc09g082950,None,None,None,None,None,None,None,#
Solyc09g082960,None,None,None,None,None,None,None,#
Solyc09g082970,None,None,None,None,None,None,None,#
Solyc09g082980,None,None,None,None,None,None,None,#
Solyc09g082990,None,None,None,None,None,None,None,#
Solyc09g083000,None,None,None,None,None,None,None,#
Solyc09g083003,None,None,None,None,None,None,None,#
Solyc09g083007,None,None,None,None,None,None,None,#
Solyc09g083020,None,None,None,None,None,None,None,#
Solyc09g083030,None,None,None,None,None,None,None,#
Solyc09g083040,None,None,None,None,None,None,None,#
Solyc09g083050,None,None,None,None,None,None,None,#
Solyc09g083060,None,None,None,None,None,None,None,#
Solyc09g083070,None,None,None,None,None,None,None,#
Solyc09g083080,None,None,None,None,None,None,None,#
Solyc09g083090,None,None,None,None,None,None,None,#
Solyc09g083100,None,None,None,None,None,None,None,#
Solyc09g150157,None,None,None,None,None,None,None,#
Solyc09g083110,None,None,None,None,None,None,None,#
Solyc09g083120,None,None,None,None,None,None,None,#
Solyc09g083130,None,None,None,None,None,None,None,#
Solyc09g083135,None,None,None,None,None,None,None,#
Solyc09g083150,None,None,None,None,None,None,None,#
Solyc09g083160,None,None,None,None,None,None,None,#
Solyc09g083163,None,None,None,None,None,None,None,#
Solyc09g083165,None,None,None,None,None,None,None,#
Solyc09g083167,None,None,None,None,None,None,None,#
Solyc09g083170,None,None,None,None,None,None,None,#
Solyc09g083180,None,None,None,None,None,None,None,#
Solyc09g083190,None,None,None,None,None,None,None,#
Solyc09g083200,None,None,None,None,None,None,None,#
Solyc09g083210,None,None,None,None,None,None,None,#
Solyc09g083220,None,None,None,None,None,None,None,#
Solyc09g083230,None,None,None,None,None,None,None,#
Solyc09g083260,None,None,None,None,None,None,None,#
Solyc09g083270,None,None,None,None,None,None,None,#
Solyc09g083280,None,None,None,None,None,None,None,#
Solyc09g083290,None,None,None,None,None,None,None,#
Solyc09g083300,None,None,None,None,None,None,None,#
Solyc09g083305,None,None,None,None,None,None,None,#
Solyc09g083310,None,None,None,None,None,None,None,#
Solyc09g083320,None,None,None,None,None,None,None,#
Solyc09g083330,None,None,None,None,None,None,None,#
Solyc09g083340,None,None,None,None,None,None,None,#
Solyc09g083350,None,None,None,None,None,None,None,#
Solyc09g083360,None,None,None,None,None,None,None,#
Solyc09g083370,None,None,None,None,None,None,None,#
Solyc09g083380,None,None,None,None,None,None,None,#
Solyc09g083390,None,None,None,None,None,None,None,#
Solyc09g083400,None,None,None,None,None,None,None,#
Solyc09g083410,None,None,None,None,None,None,None,#
Solyc09g083420,None,None,None,None,None,None,None,#
Solyc09g083430,None,None,None,None,None,None,None,#
Solyc09g083435,None,None,None,None,None,None,None,#
Solyc09g084440,None,None,None,None,None,None,None,#
Solyc09g084450,None,None,None,None,None,None,None,#
Solyc09g084460,None,None,None,None,None,None,None,#
Solyc09g084470,None,None,None,None,None,None,None,#
Solyc09g084480,None,None,None,None,None,None,None,#
Solyc09g084490,None,None,None,None,None,None,None,#
Solyc09g089490,None,None,None,None,None,None,None,#
Solyc09g089500,None,None,None,None,None,None,None,#
Solyc09g089520,None,None,None,None,None,None,None,#
Solyc09g089530,None,None,None,None,None,None,None,#
Solyc09g089540,None,None,None,None,None,None,None,#
Solyc09g089550,None,None,None,None,None,None,None,#
Solyc09g089560,None,None,None,None,None,None,None,#
Solyc09g089570,None,None,None,None,None,None,None,#
Solyc09g089573,None,None,None,None,None,None,None,#
Solyc09g089577,None,None,None,None,None,None,None,#
Solyc09g089580,None,None,None,None,None,None,None,#
Solyc09g089585,None,None,None,None,None,None,None,#
Solyc09g089590,None,None,None,None,None,None,None,#
Solyc09g089600,None,None,None,None,None,None,None,#
Solyc09g089610,None,None,None,None,None,None,None,#
Solyc09g089620,None,None,None,None,None,None,None,#
Solyc09g089630,None,None,None,None,None,None,None,#
Solyc09g089640,None,None,None,None,None,None,None,#
Solyc09g089650,None,None,None,None,None,None,None,#
Solyc09g089660,None,None,None,None,None,None,None,#
Solyc09g089670,None,None,None,None,None,None,None,#
Solyc09g089680,None,None,None,None,None,None,None,#
Solyc09g089690,None,None,None,None,None,None,None,#
Solyc09g089700,None,None,None,None,None,None,None,#
Solyc09g089710,None,None,None,None,None,None,None,#
Solyc09g089720,None,None,None,None,None,None,None,#
Solyc09g089730,None,None,None,None,None,None,None,#
Solyc09g089740,None,None,None,None,None,None,None,#
Solyc09g089750,None,None,None,None,None,None,None,#
Solyc09g089760,None,None,None,None,None,None,None,#
Solyc09g089770,None,None,None,None,None,None,None,#
Solyc09g089780,None,None,None,None,None,None,None,#
Solyc09g089790,None,None,None,None,None,None,None,#
Solyc09g089800,None,None,None,None,None,None,None,#
Solyc09g089810,None,None,None,None,None,None,None,#
Solyc09g089820,None,None,None,None,None,None,None,#
Solyc09g089830,None,None,None,None,None,None,None,#
Solyc09g089840,None,None,None,None,None,None,None,#
Solyc09g089850,None,None,None,None,None,None,None,#
Solyc09g089860,None,None,None,None,None,None,None,#
Solyc09g089870,None,None,None,None,None,None,None,#
Solyc09g089880,None,None,None,None,None,None,None,#
Solyc09g089890,None,None,None,None,None,None,None,#
Solyc09g089910,None,None,None,None,None,None,None,#
Solyc09g089920,None,None,None,None,None,None,None,#
Solyc09g089930,None,None,None,None,None,None,None,#
Solyc09g089940,None,None,None,None,None,None,None,#
Solyc09g089950,None,None,None,None,None,None,None,#
Solyc09g089960,None,None,None,None,None,None,None,#
Solyc09g089970,None,None,None,None,None,None,None,#
Solyc09g089975,None,None,None,None,None,None,None,#
Solyc09g089990,None,None,None,None,None,None,None,#
Solyc09g090000,None,None,None,None,None,None,None,#
Solyc09g090005,None,None,None,None,None,None,None,#
Solyc09g090020,None,None,None,None,None,None,None,#
Solyc09g090030,None,None,None,None,None,None,None,#
Solyc09g090040,None,None,None,None,None,None,None,#
Solyc09g090050,None,None,None,None,None,None,None,#
Solyc09g090060,None,None,None,None,None,None,None,#
Solyc09g090070,None,None,None,None,None,None,None,#
Solyc09g090080,None,None,None,None,None,None,None,#
Solyc09g090090,None,None,None,None,None,None,None,#
Solyc09g090100,None,None,None,None,None,None,None,#
Solyc09g090110,None,None,None,None,None,None,None,#
Solyc09g090120,None,None,None,None,None,None,None,#
Solyc09g090130,None,None,None,None,None,None,None,#
Solyc09g090140,None,None,None,None,None,None,None,#
Solyc09g090150,None,None,None,None,None,None,None,#
Solyc09g090160,None,None,None,None,None,None,None,#
Solyc09g090170,None,None,None,None,None,None,None,#
Solyc09g090180,None,None,None,None,None,None,None,#
Solyc09g090190,None,None,None,None,None,None,None,#
Solyc09g090200,None,None,None,None,None,None,None,#
Solyc09g090210,None,None,None,None,None,None,None,#
Solyc09g090220,None,None,None,None,None,None,None,#
Solyc09g090225,None,None,None,None,None,None,None,#
Solyc09g090230,None,None,None,None,None,None,None,#
Solyc09g090250,None,None,None,None,None,None,None,#
Solyc09g090260,None,None,None,None,None,None,None,#
Solyc09g090270,None,None,None,None,None,None,None,#
Solyc09g090280,None,None,None,None,None,None,None,#
Solyc09g090290,None,None,None,None,None,None,None,#
Solyc09g090300,None,None,None,None,None,None,None,#
Solyc09g090310,None,None,None,None,None,None,None,#
Solyc09g090320,None,None,None,None,None,None,None,#
Solyc09g090330,None,None,None,None,None,None,None,#
Solyc09g090340,None,None,None,None,None,None,None,#
Solyc09g090350,None,None,None,None,None,None,None,#
Solyc09g090360,None,None,None,None,None,None,None,#
Solyc09g090370,None,None,None,None,None,None,None,#
Solyc09g090380,None,None,None,None,None,None,None,#
Solyc09g090385,None,None,None,None,None,None,None,#
Solyc09g090400,None,None,None,None,None,None,None,#
Solyc09g090410,None,None,None,None,None,None,None,#
Solyc09g090420,None,None,None,None,None,None,None,#
Solyc09g090430,None,None,None,None,None,None,None,#
Solyc09g090440,None,None,None,None,None,None,None,#
Solyc09g090445,None,None,None,None,None,None,None,#
Solyc09g090450,None,None,None,None,None,None,None,#
Solyc09g090460,None,None,None,None,None,None,None,#
Solyc09g090470,None,None,None,None,None,None,None,#
Solyc09g090480,None,None,None,None,None,None,None,#
Solyc09g090490,None,None,None,None,None,None,None,#
Solyc09g090500,None,None,None,None,None,None,None,#
Solyc09g090510,None,None,None,None,None,None,None,#
Solyc09g090520,None,None,None,None,None,None,None,#
Solyc09g090530,None,None,None,None,None,None,None,#
Solyc09g090540,None,None,None,None,None,None,None,#
Solyc09g090550,None,None,None,None,None,None,None,#
Solyc09g090560,None,None,None,None,None,None,None,#
Solyc09g090570,None,None,None,None,None,None,None,#
Solyc09g090580,None,None,None,None,None,None,None,#
Solyc09g090590,None,None,None,None,None,None,None,#
Solyc09g090600,None,None,None,None,None,None,None,#
Solyc09g090610,None,None,None,None,None,None,None,#
Solyc09g090620,None,None,None,None,None,None,None,#
Solyc09g090630,None,None,None,None,None,None,None,#
Solyc09g090640,None,None,None,None,None,None,None,#
Solyc09g090645,None,None,None,None,None,None,None,#
Solyc09g090650,None,None,None,None,None,None,None,#
Solyc09g090660,None,None,None,None,None,None,None,#
Solyc09g090670,None,None,None,None,None,None,None,#
Solyc09g090680,None,None,None,None,None,None,None,#
Solyc09g090685,None,None,None,None,None,None,None,#
Solyc09g090690,None,None,None,None,None,None,None,#
Solyc09g090700,None,None,None,None,None,None,None,#
Solyc09g090710,None,None,None,None,None,None,None,#
Solyc09g090720,None,None,None,None,None,None,None,#
Solyc09g090730,None,None,None,None,None,None,None,#
Solyc09g090740,None,None,None,None,None,None,None,#
Solyc09g090750,None,None,None,None,None,None,None,#
Solyc09g090760,None,None,None,None,None,None,None,#
Solyc09g090770,None,None,None,None,None,None,None,#
Solyc09g090780,None,None,None,None,None,None,None,#
Solyc09g090790,None,None,None,None,None,None,None,#
Solyc09g090800,None,None,None,None,None,None,None,#
Solyc09g090810,None,None,None,None,None,None,None,#
Solyc09g090820,None,None,None,None,None,None,None,#
Solyc09g090830,None,None,None,None,None,None,None,#
Solyc09g090840,None,None,None,None,None,None,None,#
Solyc09g090850,None,None,None,None,None,None,None,#
Solyc09g090860,None,None,None,None,None,None,None,#
Solyc09g090870,None,None,None,None,None,None,None,#
Solyc09g090875,None,None,None,None,None,None,None,#
Solyc09g090880,None,None,None,None,None,None,None,#
Solyc09g090890,None,None,None,None,None,None,None,#
Solyc09g090900,None,None,None,None,None,None,None,#
Solyc09g090910,None,None,None,None,None,None,None,#
Solyc09g090920,None,None,None,None,None,None,None,#
Solyc09g090930,None,None,None,None,None,None,None,#
Solyc09g090940,None,None,None,None,None,None,None,#
Solyc09g090960,None,None,None,None,None,None,None,#
Solyc09g090970,None,None,None,None,None,None,None,#
Solyc09g090980,None,None,None,None,None,None,None,#
Solyc09g090990,None,None,None,None,None,None,None,#
Solyc09g091000,None,None,None,None,None,None,None,#
Solyc09g091010,None,None,None,None,None,None,None,#
Solyc09g091020,None,None,None,None,None,None,None,#
Solyc09g091030,None,None,None,None,None,None,None,#
Solyc09g091040,None,None,None,None,None,None,None,#
Solyc09g091050,None,None,None,None,None,None,None,#
Solyc09g091060,None,None,None,None,None,None,None,#
Solyc09g091070,None,None,None,None,None,None,None,#
Solyc09g091080,None,None,None,None,None,None,None,#
Solyc09g091090,None,None,None,None,None,None,None,#
Solyc09g091100,None,None,None,None,None,None,None,#
Solyc09g091120,None,None,None,None,None,None,None,#
Solyc09g091130,None,None,None,None,None,None,None,#
Solyc09g091140,None,None,None,None,None,None,None,#
Solyc09g091150,None,None,None,None,None,None,None,#
Solyc09g091160,None,None,None,None,None,None,None,#
Solyc09g091170,None,None,None,None,None,None,None,#
Solyc09g091180,None,None,None,None,None,None,None,#
Solyc09g091190,None,None,None,None,None,None,None,#
Solyc09g091200,None,None,None,None,None,None,None,#
Solyc09g091210,None,None,None,None,None,None,None,#
Solyc09g091220,None,None,None,None,None,None,None,#
Solyc09g091230,None,None,None,None,None,None,None,#
Solyc09g091240,None,None,None,None,None,None,None,#
Solyc09g091250,None,None,None,None,None,None,None,#
Solyc09g091260,None,None,None,None,None,None,None,#
Solyc09g091270,None,None,None,None,None,None,None,#
Solyc09g091280,None,None,None,None,None,None,None,#
Solyc09g091290,None,None,None,None,None,None,None,#
Solyc09g091300,None,None,None,None,None,None,None,#
Solyc09g091310,None,None,None,None,None,None,None,#
Solyc09g091320,None,None,None,None,None,None,None,#
Solyc09g091330,None,None,None,None,None,None,None,#
Solyc09g091340,None,None,None,None,None,None,None,#
Solyc09g091350,None,None,None,None,None,None,None,#
Solyc09g091360,None,None,None,None,None,None,None,#
Solyc09g091370,None,None,None,None,None,None,None,#
Solyc09g091380,None,None,None,None,None,None,None,#
Solyc09g091390,None,None,None,None,None,None,None,#
Solyc09g091400,None,None,None,None,None,None,None,#
Solyc09g091410,None,None,None,None,None,None,None,#
Solyc09g091415,None,None,None,None,None,None,None,#
Solyc09g091420,None,None,None,None,None,None,None,#
Solyc09g091430,None,None,None,None,None,None,None,#
Solyc09g091440,None,None,None,None,None,None,None,#
Solyc09g091450,None,None,None,None,None,None,None,#
Solyc09g091455,None,None,None,None,None,None,None,#
Solyc09g091460,None,None,None,None,None,None,None,#
Solyc09g091470,None,None,None,None,None,None,None,#
Solyc09g091480,None,None,None,None,None,None,None,#
Solyc09g091490,None,None,None,None,None,None,None,#
Solyc09g091500,None,None,None,None,None,None,None,#
Solyc09g091510,None,None,None,None,None,None,None,#
Solyc09g091520,None,None,None,None,None,None,None,#
Solyc09g091530,None,None,None,None,None,None,None,#
Solyc09g091540,None,None,None,None,None,None,None,#
Solyc09g091550,None,None,None,None,None,None,None,#
Solyc09g091560,None,None,None,None,None,None,None,#
Solyc09g091570,None,None,None,None,None,None,None,#
Solyc09g091580,None,None,None,None,None,None,None,#
Solyc09g091590,None,None,None,None,None,None,None,#
Solyc09g091600,None,None,None,None,None,None,None,#
Solyc09g091610,None,None,None,None,None,None,None,#
Solyc09g091615,None,None,None,None,None,None,None,#
Solyc09g091630,None,None,None,None,None,None,None,#
Solyc09g091640,None,None,None,None,None,None,None,#
Solyc09g091650,None,None,None,None,None,None,None,#
Solyc09g091660,None,None,None,None,None,None,None,#
Solyc09g091670,None,None,None,None,None,None,None,#
Solyc09g091680,None,None,None,None,None,None,None,#
Solyc09g091690,None,None,None,None,None,None,None,#
Solyc09g091700,None,None,None,None,None,None,None,#
Solyc09g091710,None,None,None,None,None,None,None,#
Solyc09g091720,None,None,None,None,None,None,None,#
Solyc09g091730,None,None,None,None,None,None,None,#
Solyc09g091740,None,None,None,None,None,None,None,#
Solyc09g091750,None,None,None,None,None,None,None,#
Solyc09g091760,None,None,None,None,None,None,None,#
Solyc09g091770,None,None,None,None,None,None,None,#
Solyc09g091780,None,None,None,None,None,None,None,#
Solyc09g091790,None,None,None,None,None,None,None,#
Solyc09g091800,None,None,None,None,None,None,None,#
Solyc09g091810,None,None,None,None,None,None,None,#
Solyc09g091820,None,None,None,None,None,None,None,#
Solyc09g091830,None,None,None,None,None,None,None,#
Solyc09g091840,None,None,None,None,None,None,None,#
Solyc09g091850,None,None,None,None,None,None,None,#
Solyc09g091860,None,None,None,None,None,None,None,#
Solyc09g091870,None,None,None,None,None,None,None,#
Solyc09g091880,None,None,None,None,None,None,None,#
Solyc09g091883,None,None,None,None,None,None,None,#
Solyc09g091887,None,None,None,None,None,None,None,#
Solyc09g091900,None,None,None,None,None,None,None,#
Solyc09g091910,None,None,None,None,None,None,None,#
Solyc09g091920,None,None,None,None,None,None,None,#
Solyc09g091930,None,None,None,None,None,None,None,#
Solyc09g091940,None,None,None,None,None,None,None,#
Solyc09g091950,None,None,None,None,None,None,None,#
Solyc09g091960,None,None,None,None,None,None,None,#
Solyc09g091965,None,None,None,None,None,None,None,#
Solyc09g091970,None,None,None,None,None,None,None,#
Solyc09g091980,None,None,None,None,None,None,None,#
Solyc09g091990,None,None,None,None,None,None,None,#
Solyc09g092010,None,None,None,None,None,None,None,#
Solyc09g092020,None,None,None,None,None,None,None,#
Solyc09g092025,None,None,None,None,None,None,None,#
Solyc09g092030,None,None,None,None,None,None,None,#
Solyc09g092040,None,None,None,None,None,None,None,#
Solyc09g092050,None,None,None,None,None,None,None,#
Solyc09g092060,None,None,None,None,None,None,None,#
Solyc09g092070,None,None,None,None,None,None,None,#
Solyc09g092080,None,None,None,None,None,None,None,#
Solyc09g092090,None,None,None,None,None,None,None,#
Solyc09g092100,None,None,None,None,None,None,None,#
Solyc09g092110,None,None,None,None,None,None,None,#
Solyc09g092120,None,None,None,None,None,None,None,#
Solyc09g092130,None,None,None,None,None,None,None,#
Solyc09g092140,None,None,None,None,None,None,None,#
Solyc09g092145,None,None,None,None,None,None,None,#
Solyc09g092150,None,None,None,None,None,None,None,#
Solyc09g092160,None,None,None,None,None,None,None,#
Solyc09g092170,None,None,None,None,None,None,None,#
Solyc09g092180,None,None,None,None,None,None,None,#
Solyc09g092190,None,None,None,None,None,None,None,#
Solyc09g092200,None,None,None,None,None,None,None,#
Solyc09g092210,None,None,None,None,None,None,None,#
Solyc09g092220,None,None,None,None,None,None,None,#
Solyc09g092230,None,None,None,None,None,None,None,#
Solyc09g092235,None,None,None,None,None,None,None,#
Solyc09g092240,None,None,None,None,None,None,None,#
Solyc09g092250,None,None,None,None,None,None,None,#
Solyc09g092260,None,None,None,None,None,None,None,#
Solyc09g092270,None,None,None,None,None,None,None,#
Solyc09g092280,None,None,None,None,None,None,None,#
Solyc09g092283,None,None,None,None,None,None,None,#
Solyc09g092287,None,None,None,None,None,None,None,#
Solyc09g092290,None,None,None,None,None,None,None,#
Solyc09g092300,None,None,None,None,None,None,None,#
Solyc09g092310,None,None,None,None,None,None,None,#
Solyc09g092320,None,None,None,None,None,None,None,#
Solyc09g092330,None,None,None,None,None,None,None,#
Solyc09g092340,None,None,None,None,None,None,None,#
Solyc09g092350,None,None,None,None,None,None,None,#
Solyc09g092360,None,None,None,None,None,None,None,#
Solyc09g092370,None,None,None,None,None,None,None,#
Solyc09g092380,None,None,None,None,None,None,None,#
Solyc09g092390,None,None,None,None,None,None,None,#
Solyc09g092400,None,None,None,None,None,None,None,#
Solyc09g092410,None,None,None,None,None,None,None,#
Solyc09g092420,None,None,None,None,None,None,None,#
Solyc09g092430,None,None,None,None,None,None,None,#
Solyc09g092440,None,None,None,None,None,None,None,#
Solyc09g092450,None,None,None,None,None,None,None,#
Solyc09g092460,None,None,None,None,None,None,None,#
Solyc09g092470,None,None,None,None,None,None,None,#
Solyc09g092480,None,None,None,None,None,None,None,#
Solyc09g092490,None,None,None,None,None,None,None,#
Solyc09g092500,None,None,None,None,None,None,None,#
Solyc09g092510,None,None,None,None,None,None,None,#
Solyc09g092520,None,None,None,None,None,None,None,#
Solyc09g092530,None,None,None,None,None,None,None,#
Solyc09g092540,None,None,None,None,None,None,None,#
Solyc09g092550,None,None,None,None,None,None,None,#
Solyc09g092560,None,None,None,None,None,None,None,#
Solyc09g092580,None,None,None,None,None,None,None,#
Solyc09g150158,None,None,None,None,None,None,None,#
Solyc09g092590,None,None,None,None,None,None,None,#
Solyc09g092600,None,None,None,None,None,None,None,#
Solyc09g092620,None,None,None,None,None,None,None,#
Solyc09g092640,None,None,None,None,None,None,None,#
Solyc09g092645,None,None,None,None,None,None,None,#
Solyc09g092670,None,None,None,None,None,None,None,#
Solyc09g092680,None,None,None,None,None,None,None,#
Solyc09g092690,None,None,None,None,None,None,None,#
Solyc09g092700,None,None,None,None,None,None,None,#
Solyc09g092720,None,None,None,None,None,None,None,#
Solyc09g092725,None,None,None,None,None,None,None,#
Solyc09g092750,None,None,None,None,None,None,None,#
Solyc09g092760,None,None,None,None,None,None,None,#
Solyc09g092763,None,None,None,None,None,None,None,#
Solyc09g092765,None,None,None,None,None,None,None,#
Solyc09g092767,None,None,None,None,None,None,None,#
Solyc09g097760,None,None,None,None,None,None,None,#
Solyc09g097770,None,None,None,None,None,None,None,#
Solyc09g097780,None,None,None,None,None,None,None,#
Solyc09g082810,None,None,None,None,None,None,None,#
Solyc09g097790,None,None,None,None,None,None,None,#
Solyc09g097800,None,None,None,None,None,None,None,#
Solyc09g097810,None,None,None,None,None,None,None,#
Solyc09g097820,None,None,None,None,None,None,None,#
Solyc09g097830,None,None,None,None,None,None,None,#
Solyc09g097840,None,None,None,None,None,None,None,#
Solyc09g097850,None,None,None,None,None,None,None,#
Solyc09g097860,None,None,None,None,None,None,None,#
Solyc09g097870,None,None,None,None,None,None,None,#
Solyc09g097880,None,None,None,None,None,None,None,#
Solyc09g097890,None,None,None,None,None,None,None,#
Solyc09g097900,None,None,None,None,None,None,None,#
Solyc09g097910,None,None,None,None,None,None,None,#
Solyc09g097920,None,None,None,None,None,None,None,#
Solyc09g097930,None,None,None,None,None,None,None,#
Solyc09g097940,None,None,None,None,None,None,None,#
Solyc09g097950,None,None,None,None,None,None,None,#
Solyc09g097960,None,None,None,None,None,None,None,#
Solyc09g097970,None,None,None,None,None,None,None,#
Solyc09g097980,None,None,None,None,None,None,None,#
Solyc09g097990,None,None,None,None,None,None,None,#
Solyc09g098000,None,None,None,None,None,None,None,#
Solyc09g098010,None,None,None,None,None,None,None,#
Solyc09g098770,None,None,None,None,None,None,None,#
Solyc09g098030,None,None,None,None,None,None,None,#
Solyc09g098040,None,None,None,None,None,None,None,#
Solyc09g098050,None,None,None,None,None,None,None,#
Solyc09g098060,None,None,None,None,None,None,None,#
Solyc09g098070,None,None,None,None,None,None,None,#
Solyc09g098080,None,None,None,None,None,None,None,#
Solyc09g098090,None,None,None,None,None,None,None,#
Solyc09g098100,None,None,None,None,None,None,None,#
Solyc09g098110,None,None,None,None,None,None,None,#
Solyc09g098115,None,None,None,None,None,None,None,#
Solyc09g098117,None,None,None,None,None,None,None,#
Solyc09g098120,None,None,None,None,None,None,None,#
Solyc09g098130,None,None,None,None,None,None,None,#
Solyc09g098140,None,None,None,None,None,None,None,#
Solyc09g098150,None,None,None,None,None,None,None,#
Solyc09g098160,None,None,None,None,None,None,None,#
Solyc09g098170,None,None,None,None,None,None,None,#
Solyc09g098180,None,None,None,None,None,None,None,#
Solyc09g098190,None,None,None,None,None,None,None,#
Solyc09g098210,None,None,None,None,None,None,None,#
Solyc09g098220,None,None,None,None,None,None,None,#
Solyc09g098230,None,None,None,None,None,None,None,#
Solyc09g098240,None,None,None,None,None,None,None,#
Solyc09g098260,None,None,None,None,None,None,None,#
Solyc09g098270,None,None,None,None,None,None,None,#
Solyc09g098280,None,None,None,None,None,None,None,#
Solyc09g098290,None,None,None,None,None,None,None,#
Solyc09g098300,None,None,None,None,None,None,None,#
Solyc09g098310,None,None,None,None,None,None,None,#
Solyc09g098320,None,None,None,None,None,None,None,#
Solyc09g098330,None,None,None,None,None,None,None,#
Solyc09g098340,None,None,None,None,None,None,None,#
Solyc09g098350,None,None,None,None,None,None,None,#
Solyc09g098360,None,None,None,None,None,None,None,#
Solyc09g098370,None,None,None,None,None,None,None,#
Solyc09g098380,None,None,None,None,None,None,None,#
Solyc09g098385,None,None,None,None,None,None,None,#
Solyc09g098390,None,None,None,None,None,None,None,#
Solyc09g098400,None,None,None,None,None,None,None,#
Solyc09g098410,None,None,None,None,None,None,None,#
Solyc09g098420,None,None,None,None,None,None,None,#
Solyc09g098425,None,None,None,None,None,None,None,#
Solyc09g098440,None,None,None,None,None,None,None,#
